year,lower,upper,hs_category,iso,country,hours
2007,26,32,Moderate (26-32),ITA,Italy,1021.7276611328125
2007,26,32,Moderate (26-32),JAM,Jamaica,4581.45703125
2007,26,32,Moderate (26-32),JPN,Japan,885.01934814453125
2007,26,32,Moderate (26-32),KGZ,Kyrgyzstan,395.6566467285156
2007,26,32,Moderate (26-32),LAO,Laos,3600.41259765625
2007,26,32,Moderate (26-32),LVA,Latvia,260.5024108886719
2007,26,32,Moderate (26-32),LBN,Lebanon,1566.59619140625
2007,26,32,Moderate (26-32),LSO,Lesotho,470.838623046875
2007,26,32,Moderate (26-32),LBR,Liberia,4456.36279296875
2007,26,32,Moderate (26-32),LBY,Libya,2621.955078125
2007,26,32,Moderate (26-32),LIE,Liechtenstein,373.44012451171875
2007,26,32,Moderate (26-32),LTU,Lithuania,307.0436706542969
2007,26,32,Moderate (26-32),LUX,Luxembourg,190.42572021484375
2007,26,32,Moderate (26-32),MCO,Monaco,729
2007,26,32,Moderate (26-32),MNG,Mongolia,569.26904296875
2007,26,32,Moderate (26-32),MNE,Montenegro,659.23358154296875
2007,26,32,Moderate (26-32),MKD,Macedonia,1012.43212890625
2007,26,32,Moderate (26-32),MDG,Madagascar,3069.68994140625
2007,26,32,Moderate (26-32),MWI,Malawi,2611.357177734375
2007,26,32,Moderate (26-32),MYS,Malaysia,5165.83984375
2007,26,32,Moderate (26-32),MDV,Maldives,5864.806640625
2007,26,32,Moderate (26-32),MLI,Mali,4478.54296875
2007,26,32,Moderate (26-32),MLT,Malta,1048.17138671875
2007,26,32,Moderate (26-32),MHL,Marshall Is,4173.3896484375
2007,26,32,Moderate (26-32),MRT,Mauritania,3878.118896484375
2007,26,32,Moderate (26-32),MUS,Mauritius,2411.2451171875
2007,26,32,Moderate (26-32),MEX,Mexico,2749.0537109375
2007,26,32,Moderate (26-32),FSM,"Micronesia, Fed States of",4997.041015625
2007,26,32,Moderate (26-32),MDA,Moldova,1043.88427734375
2007,26,32,Moderate (26-32),NIC,Nicaragua,4093.8330078125
2007,26,32,Moderate (26-32),OMN,Oman,4532.42822265625
2007,26,32,Moderate (26-32),PAK,Pakistan,3461.25390625
2007,26,32,Moderate (26-32),PLW,Palau,5937.9833984375
2007,26,32,Moderate (26-32),PAN,Panama,4618.56201171875
2007,26,32,Moderate (26-32),PNG,Papua New Guinea,4463.37939453125
2007,26,32,Moderate (26-32),PRY,Paraguay,3538.00146484375
2007,26,32,Moderate (26-32),PER,Peru,3221.14208984375
2007,26,32,Moderate (26-32),PHL,Philippines,5272.3974609375
2007,26,32,Moderate (26-32),POL,Poland,401.82940673828125
2007,26,32,Moderate (26-32),PRT,Portugal,898.03350830078125
2007,26,32,Moderate (26-32),ROU,Romania,910.36444091796875
2007,26,32,Moderate (26-32),RUS,Russia,221.757080078125
2007,26,32,Moderate (26-32),RWA,Rwanda,1893.898193359375
2007,26,32,Moderate (26-32),WSM,Samoa,4542.76416015625
2007,26,32,Moderate (26-32),SMR,San Marino,1255
2007,26,32,Moderate (26-32),TON,Tonga,2035.4688720703125
2007,26,32,Moderate (26-32),TTO,Trinidad & Tobago,3924.3759765625
2007,26,32,Moderate (26-32),TUN,Tunisia,1996.966796875
2007,26,32,Moderate (26-32),TKM,Turkmenistan,1949.447265625
2007,26,32,Moderate (26-32),STP,Sao Tome & Principe,4302.5322265625
2007,26,32,Moderate (26-32),SAU,Saudi Arabia,3667.61181640625
2007,26,32,Moderate (26-32),SEN,Senegal,4527.43994140625
2007,26,32,Moderate (26-32),SVK,Slovakia,591.61859130859375
2007,26,32,Moderate (26-32),SVN,Slovenia,659.912353515625
2007,26,32,Moderate (26-32),SLB,Solomon Is,6076.34716796875
2007,26,32,Moderate (26-32),SOM,Somalia,3895.60986328125
2007,26,32,Moderate (26-32),ZAF,South Africa,1681.707763671875
2007,26,32,Moderate (26-32),SSD,South Sudan,4696.798828125
2007,26,32,Moderate (26-32),ESP,Spain,913.1864013671875
2007,26,32,Moderate (26-32),LKA,Sri Lanka,4609.46435546875
2007,26,32,Moderate (26-32),KNA,St Kitts & Nevis,3278.286865234375
2007,26,32,Moderate (26-32),LCA,St Lucia,3839.5234375
2007,26,32,Moderate (26-32),VCT,St Vincent & the Grenadines,3415.65576171875
2007,26,32,Moderate (26-32),SDN,Sudan,3856.762939453125
2007,26,32,Moderate (26-32),SUR,Suriname,4297.55712890625
2007,26,32,Moderate (26-32),SWZ,Swaziland,2039.739013671875
2007,26,32,Moderate (26-32),SWE,Sweden,61.320369720458984
2007,26,32,Moderate (26-32),CHE,Switzerland,302.07086181640625
2007,26,32,Moderate (26-32),SYR,Syria,2115.733642578125
2007,26,32,Moderate (26-32),TWN,Taiwan,2453.18994140625
2007,26,32,Moderate (26-32),TJK,Tajikistan,755.3997802734375
2007,26,32,Moderate (26-32),TZA,Tanzania,3037.0615234375
2007,26,32,Moderate (26-32),THA,Thailand,4961.98974609375
2007,26,32,Moderate (26-32),TLS,Timor-Leste,4562.6943359375
2007,26,32,Moderate (26-32),TGO,Togo,4799.00732421875
2007,26,32,Moderate (26-32),TUV,Tuvalu,5972.06494140625
2007,26,32,Moderate (26-32),UGA,Uganda,3287.935302734375
2007,26,32,Moderate (26-32),URY,Uruguay,1359.9908447265625
2007,26,32,Moderate (26-32),UZB,Uzbekistan,1653.33154296875
2007,26,32,Moderate (26-32),VUT,Vanuatu,3912.619140625
2007,26,32,Moderate (26-32),VAT,Vatican City,1388
2007,26,32,Moderate (26-32),VEN,Venezuela,4684.5283203125
2007,26,32,Moderate (26-32),VNM,Vietnam,3851.919921875
2007,26,32,Moderate (26-32),ZMB,Zambia,2661.029296875
2007,26,32,Moderate (26-32),ZWE,Zimbabwe,2472.81689453125
2007,26,32,Moderate (26-32),YEM,Yemen,4000.061279296875
2007,26,32,Moderate (26-32),UKR,Ukraine,830.222412109375
2007,26,32,Moderate (26-32),BHR,Bahrain,4525.14697265625
2007,26,32,Moderate (26-32),KWT,Kuwait,3798.292724609375
2007,26,32,Moderate (26-32),QAT,Qatar,4687.65625
2007,26,32,Moderate (26-32),ARE,United Arab Emirates,4891.46533203125
2007,26,32,Moderate (26-32),TUR,Turkey,1164.736572265625
2007,26,32,Moderate (26-32),ISR,Israel,2348.931396484375
2007,26,32,Moderate (26-32),BGD,Bangladesh,5236.83056640625
2007,26,32,Moderate (26-32),MMR,Burma,3896.9580078125
2007,26,32,Moderate (26-32),IND,India,4222.27685546875
2007,26,32,Moderate (26-32),BEN,Benin,4750.46044921875
2007,26,32,Moderate (26-32),NER,Niger,4033.4033203125
2007,26,32,Moderate (26-32),NGA,Nigeria,4632.99560546875
2007,26,32,Moderate (26-32),111,Abyei,4936.35791015625
2007,26,32,Moderate (26-32),112,Aksai Chin,3.028930187225342
2007,26,32,Moderate (26-32),113,CH-IN,13.161142349243164
2007,26,32,Moderate (26-32),114,Demchok,24.65360450744629
2007,26,32,Moderate (26-32),115,Dragonja,880.0704345703125
2007,26,32,Moderate (26-32),117,Falkland Islands (UK),4.304056167602539
2007,26,32,Moderate (26-32),118,Gaza Strip,2200.99951171875
2007,26,32,Moderate (26-32),119,Kalapani,1919
2007,26,32,Moderate (26-32),120,Isla Brasilera,1970
2007,26,32,Moderate (26-32),121,Siachen-Saltoro,33.69074249267578
2007,26,32,Moderate (26-32),122,Koualou,5043
2007,26,32,Moderate (26-32),123,Liancourt Rocks,480
2007,26,32,Moderate (26-32),124,No Man's Land,2203.52880859375
2007,26,32,Moderate (26-32),125,Paracel Is,4397
2007,26,32,Moderate (26-32),126,Sanafir & Tiran Is.,3649.047607421875
2007,26,32,Moderate (26-32),127,Senkakus,2425
2007,26,32,Moderate (26-32),128,Spratly Is,4917
2007,26,32,Moderate (26-32),129,West Bank,2378.814697265625
2007,26,32,Moderate (26-32),ESH,Western Sahara,2447.631103515625
2007,32,38,Strong (32-38),AFG,Afghanistan,972.8402099609375
2007,32,38,Strong (32-38),GBR,United Kingdom,278.2222595214844
2007,32,38,Strong (32-38),ALB,Albania,326.46685791015625
2007,32,38,Strong (32-38),DZA,Algeria,1884.79931640625
2007,32,38,Strong (32-38),USA,United States,539.544189453125
2007,32,38,Strong (32-38),ATG,Antigua & Barbuda,57.589420318603516
2007,32,38,Strong (32-38),ARG,Argentina,504.70965576171875
2007,32,38,Strong (32-38),AND,Andorra,25.78338050842285
2007,32,38,Strong (32-38),AGO,Angola,1219.675048828125
2007,32,38,Strong (32-38),ARM,Armenia,141.38470458984375
2007,32,38,Strong (32-38),NLD,Netherlands,13.250858306884766
2007,32,38,Strong (32-38),AUS,Australia,1456.4755859375
2007,32,38,Strong (32-38),AUT,Austria,64.25875091552734
2007,32,38,Strong (32-38),AZE,Azerbaijan,548.39971923828125
2007,32,38,Strong (32-38),BHS,"Bahamas, The",637.5657958984375
2007,32,38,Strong (32-38),BRB,Barbados,66.12135314941406
2007,32,38,Strong (32-38),BLR,Belarus,52.75376892089844
2007,32,38,Strong (32-38),BEL,Belgium,5.676342010498047
2007,32,38,Strong (32-38),BLZ,Belize,1708.0013427734375
2007,32,38,Strong (32-38),BTN,Bhutan,294.264892578125
2007,32,38,Strong (32-38),BOL,Bolivia,1720.8193359375
2007,32,38,Strong (32-38),BIH,Bosnia & Herzegovina,229.7671356201172
2007,32,38,Strong (32-38),BWA,Botswana,1318.731689453125
2007,32,38,Strong (32-38),NOR,Norway,2.38889217376709
2007,32,38,Strong (32-38),COL,Colombia,2212.40478515625
2007,32,38,Strong (32-38),COM,Comoros,1114.619873046875
2007,32,38,Strong (32-38),BRA,Brazil,2144.1689453125
2007,32,38,Strong (32-38),FRA,France,260.402099609375
2007,32,38,Strong (32-38),COD,"Congo, Dem Rep of the",2144.18212890625
2007,32,38,Strong (32-38),COG,"Congo, Rep of the",2323.826171875
2007,32,38,Strong (32-38),NZL,New Zealand,8.353898048400879
2007,32,38,Strong (32-38),BRN,Brunei,2673.9541015625
2007,32,38,Strong (32-38),BGR,Bulgaria,337.2274169921875
2007,32,38,Strong (32-38),BFA,Burkina Faso,2947.33203125
2007,32,38,Strong (32-38),BDI,Burundi,124.61473846435547
2007,32,38,Strong (32-38),CPV,Cabo Verde,156.87062072753906
2007,32,38,Strong (32-38),KHM,Cambodia,2586.83203125
2007,32,38,Strong (32-38),CMR,Cameroon,2000.28515625
2007,32,38,Strong (32-38),CAN,Canada,31.268747329711914
2007,32,38,Strong (32-38),CRI,Costa Rica,1228.1378173828125
2007,32,38,Strong (32-38),CIV,Cote d'Ivoire,2535.184326171875
2007,32,38,Strong (32-38),HRV,Croatia,279.4745178222656
2007,32,38,Strong (32-38),CUB,Cuba,1625.1649169921875
2007,32,38,Strong (32-38),CAF,Central African Rep,2471.630859375
2007,32,38,Strong (32-38),TCD,Chad,2596.897216796875
2007,32,38,Strong (32-38),CHL,Chile,119.565185546875
2007,32,38,Strong (32-38),CHN,China,502.57080078125
2007,32,38,Strong (32-38),CYP,Cyprus,776.412353515625
2007,32,38,Strong (32-38),CZE,Czechia,47.16587448120117
2007,32,38,Strong (32-38),DNK,Denmark,4.980634689331055
2007,32,38,Strong (32-38),DJI,Djibouti,2864.915771484375
2007,32,38,Strong (32-38),DMA,Dominica,49.01991271972656
2007,32,38,Strong (32-38),DOM,Dominican Republic,1287.568359375
2007,32,38,Strong (32-38),ECU,Ecuador,1361.893798828125
2007,32,38,Strong (32-38),EGY,Egypt,1673.8245849609375
2007,32,38,Strong (32-38),SLV,El Salvador,2401.94970703125
2007,32,38,Strong (32-38),GNQ,Equatorial Guinea,1426.3311767578125
2007,32,38,Strong (32-38),ERI,Eritrea,2443.590087890625
2007,32,38,Strong (32-38),EST,Estonia,7.547189712524414
2007,32,38,Strong (32-38),ETH,Ethiopia,1501.3533935546875
2007,32,38,Strong (32-38),FJI,Fiji,1091.0740966796875
2007,32,38,Strong (32-38),FIN,Finland,3.666933536529541
2007,32,38,Strong (32-38),GAB,Gabon,1969.825439453125
2007,32,38,Strong (32-38),GMB,"Gambia, The",2414.489501953125
2007,32,38,Strong (32-38),MAR,Morocco,805.000244140625
2007,32,38,Strong (32-38),MOZ,Mozambique,1436.8824462890625
2007,32,38,Strong (32-38),NAM,Namibia,1359.4190673828125
2007,32,38,Strong (32-38),GEO,Georgia,247.10183715820312
2007,32,38,Strong (32-38),DEU,Germany,29.093881607055664
2007,32,38,Strong (32-38),GHA,Ghana,2700.99853515625
2007,32,38,Strong (32-38),GRC,Greece,432.1683349609375
2007,32,38,Strong (32-38),GRD,Grenada,84.63143157958984
2007,32,38,Strong (32-38),NRU,Nauru,778
2007,32,38,Strong (32-38),GTM,Guatemala,1715.9234619140625
2007,32,38,Strong (32-38),NPL,Nepal,1080.714599609375
2007,32,38,Strong (32-38),GIN,Guinea,2373.559814453125
2007,32,38,Strong (32-38),GNB,Guinea-Bissau,2539.03173828125
2007,32,38,Strong (32-38),GUY,Guyana,1854.8046875
2007,32,38,Strong (32-38),HTI,Haiti,1651.939208984375
2007,32,38,Strong (32-38),JOR,Jordan,1268.3048095703125
2007,32,38,Strong (32-38),HND,Honduras,1192.1729736328125
2007,32,38,Strong (32-38),HUN,Hungary,341.9775085449219
2007,32,38,Strong (32-38),IDN,Indonesia,2047.9024658203125
2007,32,38,Strong (32-38),IRN,Iran,1242.9398193359375
2007,32,38,Strong (32-38),IRQ,Iraq,2041.871826171875
2007,32,38,Strong (32-38),KAZ,Kazakhstan,401.53350830078125
2007,32,38,Strong (32-38),KEN,Kenya,1735.6400146484375
2007,32,38,Strong (32-38),KIR,Kiribati,152.6938018798828
2007,32,38,Strong (32-38),PRK,"Korea, North",120.62933349609375
2007,32,38,Strong (32-38),KOR,"Korea, South",249.6356658935547
2007,32,38,Strong (32-38),XKX,Kosovo,291.53753662109375
2007,32,38,Strong (32-38),SRB,Serbia,379.5609130859375
2007,32,38,Strong (32-38),SYC,Seychelles,513.0504150390625
2007,32,38,Strong (32-38),SLE,Sierra Leone,2283.785888671875
2007,32,38,Strong (32-38),SGP,Singapore,1629.5780029296875
2007,32,38,Strong (32-38),ITA,Italy,324.33746337890625
2007,32,38,Strong (32-38),JAM,Jamaica,1768.0740966796875
2007,32,38,Strong (32-38),JPN,Japan,216.6302032470703
2007,32,38,Strong (32-38),KGZ,Kyrgyzstan,342.7088623046875
2007,32,38,Strong (32-38),LAO,Laos,1340.48291015625
2007,32,38,Strong (32-38),LVA,Latvia,18.121633529663086
2007,32,38,Strong (32-38),LBN,Lebanon,447.0319519042969
2007,32,38,Strong (32-38),LSO,Lesotho,94.80735778808594
2007,32,38,Strong (32-38),LBR,Liberia,2028.0167236328125
2007,32,38,Strong (32-38),LBY,Libya,1628.859375
2007,32,38,Strong (32-38),LIE,Liechtenstein,23
2007,32,38,Strong (32-38),LTU,Lithuania,21.270299911499023
2007,32,38,Strong (32-38),LUX,Luxembourg,3.9259073734283447
2007,32,38,Strong (32-38),MCO,Monaco,16
2007,32,38,Strong (32-38),MNG,Mongolia,198.40280151367188
2007,32,38,Strong (32-38),MNE,Montenegro,122.8623046875
2007,32,38,Strong (32-38),MKD,Macedonia,332.2933044433594
2007,32,38,Strong (32-38),MDG,Madagascar,1171.97607421875
2007,32,38,Strong (32-38),MWI,Malawi,565.84979248046875
2007,32,38,Strong (32-38),MYS,Malaysia,2221.016845703125
2007,32,38,Strong (32-38),MDV,Maldives,1030.2286376953125
2007,32,38,Strong (32-38),MLI,Mali,2889.89697265625
2007,32,38,Strong (32-38),MLT,Malta,100.34353637695312
2007,32,38,Strong (32-38),MHL,Marshall Is,95.9171142578125
2007,32,38,Strong (32-38),MRT,Mauritania,2476.575927734375
2007,32,38,Strong (32-38),MUS,Mauritius,521.05096435546875
2007,32,38,Strong (32-38),MEX,Mexico,1131.30224609375
2007,32,38,Strong (32-38),FSM,"Micronesia, Fed States of",420.2779235839844
2007,32,38,Strong (32-38),MDA,Moldova,366.3928527832031
2007,32,38,Strong (32-38),NIC,Nicaragua,1434.02880859375
2007,32,38,Strong (32-38),OMN,Oman,2854.647216796875
2007,32,38,Strong (32-38),PAK,Pakistan,2262.33984375
2007,32,38,Strong (32-38),PLW,Palau,849.74761962890625
2007,32,38,Strong (32-38),PAN,Panama,1547.649169921875
2007,32,38,Strong (32-38),PNG,Papua New Guinea,1642.027099609375
2007,32,38,Strong (32-38),PRY,Paraguay,1790.6400146484375
2007,32,38,Strong (32-38),PER,Peru,1933.316162109375
2007,32,38,Strong (32-38),PHL,Philippines,1814.6754150390625
2007,32,38,Strong (32-38),POL,Poland,46.290897369384766
2007,32,38,Strong (32-38),PRT,Portugal,238.3632049560547
2007,32,38,Strong (32-38),ROU,Romania,289.9908447265625
2007,32,38,Strong (32-38),RUS,Russia,66.90637969970703
2007,32,38,Strong (32-38),RWA,Rwanda,78.6427230834961
2007,32,38,Strong (32-38),WSM,Samoa,930.0963134765625
2007,32,38,Strong (32-38),SMR,San Marino,434
2007,32,38,Strong (32-38),TON,Tonga,112.68472290039062
2007,32,38,Strong (32-38),TTO,Trinidad & Tobago,904.40045166015625
2007,32,38,Strong (32-38),TUN,Tunisia,1155.91650390625
2007,32,38,Strong (32-38),TKM,Turkmenistan,1171.7825927734375
2007,32,38,Strong (32-38),STP,Sao Tome & Principe,684.50311279296875
2007,32,38,Strong (32-38),SAU,Saudi Arabia,2340.38134765625
2007,32,38,Strong (32-38),SEN,Senegal,2786.876708984375
2007,32,38,Strong (32-38),SVK,Slovakia,111.10836029052734
2007,32,38,Strong (32-38),SVN,Slovenia,96.28498077392578
2007,32,38,Strong (32-38),SLB,Solomon Is,1733.1708984375
2007,32,38,Strong (32-38),SOM,Somalia,2135.68603515625
2007,32,38,Strong (32-38),ZAF,South Africa,621.63385009765625
2007,32,38,Strong (32-38),SSD,South Sudan,2822.887451171875
2007,32,38,Strong (32-38),ESP,Spain,279.9210205078125
2007,32,38,Strong (32-38),LKA,Sri Lanka,1816.46923828125
2007,32,38,Strong (32-38),KNA,St Kitts & Nevis,69.10334777832031
2007,32,38,Strong (32-38),LCA,St Lucia,793.1695556640625
2007,32,38,Strong (32-38),VCT,St Vincent & the Grenadines,72.47889709472656
2007,32,38,Strong (32-38),SDN,Sudan,2479.23486328125
2007,32,38,Strong (32-38),SUR,Suriname,2094.44775390625
2007,32,38,Strong (32-38),SWZ,Swaziland,660.7950439453125
2007,32,38,Strong (32-38),SWE,Sweden,3.7687556743621826
2007,32,38,Strong (32-38),CHE,Switzerland,28.694175720214844
2007,32,38,Strong (32-38),SYR,Syria,1283.6900634765625
2007,32,38,Strong (32-38),TWN,Taiwan,717.50628662109375
2007,32,38,Strong (32-38),TJK,Tajikistan,753.18756103515625
2007,32,38,Strong (32-38),TZA,Tanzania,930.80242919921875
2007,32,38,Strong (32-38),THA,Thailand,2140.99072265625
2007,32,38,Strong (32-38),TLS,Timor-Leste,1604.7918701171875
2007,32,38,Strong (32-38),TGO,Togo,2695.925048828125
2007,32,38,Strong (32-38),TUV,Tuvalu,959.23822021484375
2007,32,38,Strong (32-38),UGA,Uganda,1063.99853515625
2007,32,38,Strong (32-38),URY,Uruguay,410.41241455078125
2007,32,38,Strong (32-38),UZB,Uzbekistan,946.8372802734375
2007,32,38,Strong (32-38),VUT,Vanuatu,733.9075927734375
2007,32,38,Strong (32-38),VAT,Vatican City,375
2007,32,38,Strong (32-38),VEN,Venezuela,2170.20166015625
2007,32,38,Strong (32-38),VNM,Vietnam,1486.248046875
2007,32,38,Strong (32-38),ZMB,Zambia,798.42254638671875
2007,32,38,Strong (32-38),ZWE,Zimbabwe,865.0191650390625
2007,32,38,Strong (32-38),YEM,Yemen,2216.166748046875
2007,32,38,Strong (32-38),UKR,Ukraine,260.19366455078125
2007,32,38,Strong (32-38),BHR,Bahrain,2701.419921875
2007,32,38,Strong (32-38),KWT,Kuwait,2512.9130859375
2007,32,38,Strong (32-38),QAT,Qatar,2999.279541015625
2007,32,38,Strong (32-38),ARE,United Arab Emirates,3189.39306640625
2007,32,38,Strong (32-38),TUR,Turkey,452.7466125488281
2007,32,38,Strong (32-38),ISR,Israel,1198.003173828125
2007,32,38,Strong (32-38),BGD,Bangladesh,1984.471923828125
2007,32,38,Strong (32-38),MMR,Burma,1409.580078125
2007,32,38,Strong (32-38),IND,India,2141.426513671875
2007,32,38,Strong (32-38),BEN,Benin,2787.443115234375
2007,32,38,Strong (32-38),NER,Niger,2674.404296875
2007,32,38,Strong (32-38),NGA,Nigeria,2621.313720703125
2007,32,38,Strong (32-38),111,Abyei,3046.78125
2007,32,38,Strong (32-38),115,Dragonja,92.44950866699219
2007,32,38,Strong (32-38),118,Gaza Strip,657.125
2007,32,38,Strong (32-38),119,Kalapani,201
2007,32,38,Strong (32-38),120,Isla Brasilera,817.00006103515625
2007,32,38,Strong (32-38),122,Koualou,3038
2007,32,38,Strong (32-38),123,Liancourt Rocks,35
2007,32,38,Strong (32-38),124,No Man's Land,1117.1737060546875
2007,32,38,Strong (32-38),125,Paracel Is,786
2007,32,38,Strong (32-38),126,Sanafir & Tiran Is.,2064.49951171875
2007,32,38,Strong (32-38),127,Senkakus,397
2007,32,38,Strong (32-38),128,Spratly Is,655
2007,32,38,Strong (32-38),129,West Bank,1274.5032958984375
2007,32,38,Strong (32-38),ESH,Western Sahara,1344.38427734375
2007,38,46,Very strong (38-46),AFG,Afghanistan,583.6839599609375
2007,38,46,Very strong (38-46),GBR,United Kingdom,62.080814361572266
2007,38,46,Very strong (38-46),ALB,Albania,54.16145706176758
2007,38,46,Very strong (38-46),DZA,Algeria,1064.061767578125
2007,38,46,Very strong (38-46),USA,United States,116.042236328125
2007,38,46,Very strong (38-46),ARG,Argentina,101.29248046875
2007,38,46,Very strong (38-46),AGO,Angola,102.37960815429688
2007,38,46,Very strong (38-46),ARM,Armenia,17.193912506103516
2007,38,46,Very strong (38-46),NLD,Netherlands,1
2007,38,46,Very strong (38-46),AUS,Australia,612.84613037109375
2007,38,46,Very strong (38-46),AUT,Austria,14.080564498901367
2007,38,46,Very strong (38-46),AZE,Azerbaijan,144.2293243408203
2007,38,46,Very strong (38-46),BHS,"Bahamas, The",2.415694236755371
2007,38,46,Very strong (38-46),BLZ,Belize,97.732025146484375
2007,38,46,Very strong (38-46),BTN,Bhutan,9.690147399902344
2007,38,46,Very strong (38-46),BOL,Bolivia,176.4667510986328
2007,38,46,Very strong (38-46),BIH,Bosnia & Herzegovina,45.76144790649414
2007,38,46,Very strong (38-46),BWA,Botswana,207.3160858154297
2007,38,46,Very strong (38-46),COL,Colombia,200.48973083496094
2007,38,46,Very strong (38-46),COM,Comoros,3
2007,38,46,Very strong (38-46),BRA,Brazil,197.14064025878906
2007,38,46,Very strong (38-46),FRA,France,12.323248863220215
2007,38,46,Very strong (38-46),COD,"Congo, Dem Rep of the",126.76893615722656
2007,38,46,Very strong (38-46),COG,"Congo, Rep of the",137.7976837158203
2007,38,46,Very strong (38-46),BRN,Brunei,200.60479736328125
2007,38,46,Very strong (38-46),BGR,Bulgaria,45.581748962402344
2007,38,46,Very strong (38-46),BFA,Burkina Faso,1352.818115234375
2007,38,46,Very strong (38-46),CPV,Cabo Verde,2.6231753826141357
2007,38,46,Very strong (38-46),KHM,Cambodia,600.0528564453125
2007,38,46,Very strong (38-46),CMR,Cameroon,302.9042053222656
2007,38,46,Very strong (38-46),CAN,Canada,7.0212273597717285
2007,38,46,Very strong (38-46),CRI,Costa Rica,68.82706451416016
2007,38,46,Very strong (38-46),CIV,Cote d'Ivoire,558.698486328125
2007,38,46,Very strong (38-46),HRV,Croatia,44.395137786865234
2007,38,46,Very strong (38-46),CUB,Cuba,105.70708465576172
2007,38,46,Very strong (38-46),CAF,Central African Rep,422.57781982421875
2007,38,46,Very strong (38-46),TCD,Chad,1345.142822265625
2007,38,46,Very strong (38-46),CHL,Chile,19.545454025268555
2007,38,46,Very strong (38-46),CHN,China,130.7415008544922
2007,38,46,Very strong (38-46),CYP,Cyprus,193.2886962890625
2007,38,46,Very strong (38-46),CZE,Czechia,4.924165725708008
2007,38,46,Very strong (38-46),DJI,Djibouti,1254.8648681640625
2007,38,46,Very strong (38-46),DOM,Dominican Republic,43.31258010864258
2007,38,46,Very strong (38-46),ECU,Ecuador,36.00627517700195
2007,38,46,Very strong (38-46),EGY,Egypt,728.62750244140625
2007,38,46,Very strong (38-46),SLV,El Salvador,269.8033752441406
2007,38,46,Very strong (38-46),GNQ,Equatorial Guinea,9.405150413513184
2007,38,46,Very strong (38-46),ERI,Eritrea,1109.4981689453125
2007,38,46,Very strong (38-46),ETH,Ethiopia,572.4747314453125
2007,38,46,Very strong (38-46),FJI,Fiji,9.135677337646484
2007,38,46,Very strong (38-46),GAB,Gabon,59.22625732421875
2007,38,46,Very strong (38-46),GMB,"Gambia, The",833.4019775390625
2007,38,46,Very strong (38-46),MAR,Morocco,304.676025390625
2007,38,46,Very strong (38-46),MOZ,Mozambique,185.8962860107422
2007,38,46,Very strong (38-46),NAM,Namibia,253.1295166015625
2007,38,46,Very strong (38-46),GEO,Georgia,34.66489028930664
2007,38,46,Very strong (38-46),DEU,Germany,3.3585026264190674
2007,38,46,Very strong (38-46),GHA,Ghana,860.27764892578125
2007,38,46,Very strong (38-46),GRC,Greece,85.840301513671875
2007,38,46,Very strong (38-46),GTM,Guatemala,259.8837890625
2007,38,46,Very strong (38-46),NPL,Nepal,367.8293762207031
2007,38,46,Very strong (38-46),GIN,Guinea,448.6361083984375
2007,38,46,Very strong (38-46),GNB,Guinea-Bissau,883.96197509765625
2007,38,46,Very strong (38-46),GUY,Guyana,25.52968406677246
2007,38,46,Very strong (38-46),HTI,Haiti,122.77001190185547
2007,38,46,Very strong (38-46),JOR,Jordan,408.943603515625
2007,38,46,Very strong (38-46),HND,Honduras,60.458763122558594
2007,38,46,Very strong (38-46),HUN,Hungary,47.88204574584961
2007,38,46,Very strong (38-46),IDN,Indonesia,157.9409942626953
2007,38,46,Very strong (38-46),IRN,Iran,631.06939697265625
2007,38,46,Very strong (38-46),IRQ,Iraq,1283.73974609375
2007,38,46,Very strong (38-46),KAZ,Kazakhstan,107.14568328857422
2007,38,46,Very strong (38-46),KEN,Kenya,399.2392272949219
2007,38,46,Very strong (38-46),PRK,"Korea, North",1.14531409740448
2007,38,46,Very strong (38-46),KOR,"Korea, South",10.984516143798828
2007,38,46,Very strong (38-46),XKX,Kosovo,45.24325180053711
2007,38,46,Very strong (38-46),SRB,Serbia,61.82258224487305
2007,38,46,Very strong (38-46),SLE,Sierra Leone,414.07867431640625
2007,38,46,Very strong (38-46),SGP,Singapore,92
2007,38,46,Very strong (38-46),ITA,Italy,59.553977966308594
2007,38,46,Very strong (38-46),JAM,Jamaica,14.336287498474121
2007,38,46,Very strong (38-46),JPN,Japan,19.0185489654541
2007,38,46,Very strong (38-46),KGZ,Kyrgyzstan,107.52810668945312
2007,38,46,Very strong (38-46),LAO,Laos,144.33172607421875
2007,38,46,Very strong (38-46),LBN,Lebanon,20.526784896850586
2007,38,46,Very strong (38-46),LBR,Liberia,137.89996337890625
2007,38,46,Very strong (38-46),LBY,Libya,742.680419921875
2007,38,46,Very strong (38-46),MNG,Mongolia,28.91231918334961
2007,38,46,Very strong (38-46),MNE,Montenegro,7.928746700286865
2007,38,46,Very strong (38-46),MKD,Macedonia,82.10595703125
2007,38,46,Very strong (38-46),MDG,Madagascar,162.79588317871094
2007,38,46,Very strong (38-46),MWI,Malawi,84.2734375
2007,38,46,Very strong (38-46),MYS,Malaysia,131.44097900390625
2007,38,46,Very strong (38-46),MLI,Mali,1626.032958984375
2007,38,46,Very strong (38-46),MRT,Mauritania,1415.9853515625
2007,38,46,Very strong (38-46),MUS,Mauritius,14.181486129760742
2007,38,46,Very strong (38-46),MEX,Mexico,281.84747314453125
